A_x [g]	A_y [g]	A_z [g]
  -0.977463981	  -1.093973979	  -0.585416989
  -0.480618991	  -0.421204992	  -0.318236994
  -0.110287998	   0.843446984	  -0.398390992
  -1.062314979	   1.998603961	  -0.139567997
  -1.130512978	   1.998603961	   0.084484998
  -0.511057990	   1.644193968	  -0.394608992
  -0.624517988	   0.590906989	   0.011712000
  -0.737794986	  -0.664594987	  -0.270168995
  -1.371706974	  -1.365972974	  -0.636046988
  -1.628577969	  -1.477480971	  -0.791230985
  -1.447102972	  -1.335411974	  -0.605058988
  -1.016930980	  -1.165831978	  -0.169762997
  -0.600361988	  -1.072623979	  -0.129380998
  -0.054960999	  -0.621589988	  -0.556807989
  -0.196297996	   1.254830976	  -0.699608986
  -1.733741967	   1.998603961	   0.219355996
  -1.161012978	   1.998603961	   0.175374997
  -0.812885984	   1.071037979	  -0.111019998
  -0.878826983	   0.116387998	   0.007015000
  -1.061277980	  -0.666424987	  -0.290115994
