Time	A_x [g]	A_y [g]	A_z [g]
 111.510564000	  -0.030255999	  -0.443591991	   1.052615980
 111.519178000	   0.002928000	  -0.405039992	   1.074575979
 111.527792000	   0.070271999	  -0.303047994	   1.160463978
 111.536406000	   0.154207997	  -0.176655997	   1.212191977
 111.545020000	   0.198127996	  -0.108335998	   1.217071977
 111.553634000	   0.229847996	  -0.022448000	   1.138991978
 111.562248000	   0.174703997	   0.085887998	   0.967215981
 111.570862000	   0.093207998	   0.065391999	   0.834967984
 111.579476000	   0.012200000	   0.058559999	   0.829111984
 111.588090000	  -0.086375998	   0.117607998	   0.871567983
 111.596704000	  -0.180071997	   0.239119995	   0.920367982
 111.605318000	  -0.221063996	   0.378687993	   0.927199982
 111.613932000	  -0.156159997	   0.514351990	   0.928663982
 111.622546000	  -0.024400000	   0.638791988	   0.874495983
 111.631160000	   0.101503998	   0.756399985	   0.906703983
 111.639774000	   0.215695996	   0.962823981	   0.997959981
 111.648388000	   0.326471994	   1.218047976	   1.106295979
 111.657002000	   0.375271993	   1.341999974	   1.105807979
 111.665616000	   0.366487993	   1.368351974	   1.051639980
 111.674230000	   0.432367992	   1.390311973	   1.044319980
 111.682844000	   0.523135990	   1.381527973	   0.998447981
 111.691458000	   0.579743989	   1.335167974	   0.913047982
 111.700072000	   0.579743989	   1.296127975	   0.939399982
 111.708686000	   0.538263990	   1.290271975	   1.011135980
 111.717300000	   0.528015990	   1.339071974	   1.120447978
 111.725914000	   0.540215990	   1.406903973	   1.199991977
 111.734528000	   0.532407990	   1.416175973	   1.201455977
 111.743142000	   0.487999991	   1.348343974	   1.182911977
 111.751756000	   0.410895992	   1.219511976	   1.140943978
 111.760370000	   0.309879994	   1.081895979	   1.036999980
 111.768984000	   0.243511995	   0.948183982	   0.889623983
 111.777598000	   0.167871997	   0.789095985	   0.816911984
 111.786212000	   0.139079997	   0.697351987	   0.861807983
